update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
227,464896,1975.7881515751567,194,0.01788194477558136,0.06925647431362733,0.0,0.28611111640930176,163.6875,109.5369336970412,4.0,324.0,1.942510798573494,0.008749937638640404,-0.0007792234282533173,0.0002263152373416233,0.003585674253624779,0.01788194477558136,0.06925647431362733,0.0,0.28611111640930176
228,466944,2048.0654317779204,195,0.0,0.0,0.0,0.0,130.16666666666666,104.7617667748009,2.0,324.0,1.9450644701719284,0.0044666126486845315,0.0014792065048823133,1.5400806603338424e-06,0.0005069468871815834,0.0,0.0,0.0,0.0
229,468992,2033.0676815514862,196,0.0,0.0,0.0,0.0,136.375,109.725723397023,1.0,324.0,1.9455182552337646,0.003348428144818172,0.0010080772990477271,6.747762846259775e-07,0.0002760895106074208,0.0,0.0,0.0,0.0
230,471040,2113.376394709876,197,0.0,0.0,0.0,0.0,124.89473684210526,115.97454109771458,5.0,324.0,1.9453445822000504,0.0029973549681017175,0.0008750088418310042,2.0708097792976332e-05,0.002408946525435997,0.0,0.0,0.0,0.0
231,473088,2004.902968492675,198,0.0,0.0,0.0,0.0,143.5625,112.24803380794694,5.0,324.0,1.9455667287111282,0.0015209927660180256,0.00038178693284862675,6.521143820492625e-07,0.00021540923465370848,0.0,0.0,0.0,0.0
232,475136,1947.7276244299055,200,0.0,0.0,0.0,0.0,173.5,119.75124680399412,10.0,324.0,1.9456993341445923,0.0011261286272201687,0.00036743208693224005,8.948955443344175e-08,0.00011129813960000486,0.0,0.0,0.0,0.0
233,477184,2110.141528441927,200,0.0,0.0,0.0,0.0,174.25,133.41546949285905,10.0,324.0,1.9456975162029266,0.0008466392755508423,0.00020265143939468544,6.323214929437881e-08,0.00013250165397587878,0.0,0.0,0.0,0.0
234,479232,2126.81999661786,201,0.0,0.0,0.0,0.0,167.25,119.10326401908556,3.0,324.0,1.9456395953893661,0.0008181201301340479,0.0002503473970136838,4.758101667334813e-06,0.0010736351933789256,0.0,0.0,0.0,0.0
235,481280,2047.7890842236557,202,0.0,0.0,0.0,0.0,135.0,102.75456194252399,10.0,324.0,1.9455892592668533,0.0009179299340758007,0.00030379369945876533,9.139225369381165e-06,0.0011120751988789972,0.0,0.0,0.0,0.0
236,483328,2073.911632825515,203,0.0,0.0,0.0,0.0,141.0,119.7040468135034,1.0,324.0,1.9457517564296722,0.0005184262154216412,0.0001998670095417765,2.50385994604585e-07,0.00014628741131465385,0.0,0.0,0.0,0.0
237,485376,2167.1111739020307,204,0.0,0.0,0.0,0.0,105.0625,107.55897728107125,1.0,324.0,1.945774182677269,0.0003087647055508569,8.90114297362743e-05,2.031452295270242e-08,6.264099841048666e-05,0.0,0.0,0.0,0.0
238,487424,2050.646481849253,205,0.0,0.0,0.0,0.0,157.05555555555554,127.46436200070556,1.0,324.0,1.945786491036415,0.00022750186326447874,6.969917831156636e-05,1.0035370556771284e-07,9.078907987901578e-05,0.0,0.0,0.0,0.0
239,489472,1891.2662447576959,207,0.04270833358168602,0.1654086647061409,0.0,0.6833333373069763,164.75,120.9651292728611,7.0,324.0,1.9420470744371414,0.00527342200075509,-0.005539143836358562,0.0012559109018184245,0.009790352484893974,0.04270833358168602,0.1654086647061409,0.0,0.6833333373069763
